d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
30075.23557,39422.55524,2332.309686,39605.23785,0.151516748,0.259984244,0.665657072,0.116591719,0.821935361,2.282454077,-0.484300116,-0.226602075,-0.101329784,0.01101804,1.690461106,-0.424457617,-0.148446489,-0.076839927,0.010393125,-0.069392344,2.086682959,-0.515764299,-0.073344815,0.126024725,0.040327048,-0.262650589,0.059987923,0.220694498,0.379653602,0.468788066,0.643386707,7569.071435,3510.446717,3493.256937,3827.532955,3417.991717,3520.986906,3848.247894,2971.554877,2199.222636,1798.564227,1748.444966,2229.098483,2062.525967,1648.414825,1190.555948,30312.21446,5779.555217,13127.12373,4414.142006,10401.19739,0.230671664,0.351438653,2.012228858,0.406080803,28.18373511,2.351380374
30071.4598,33319.5382,3944.465785,33239.56565,0.155023214,0.241355652,0.891977936,0.139781732,0.760282701,2.224724113,-0.451083706,-0.262012164,-0.063099789,-0.11230727,1.808348764,-0.432425136,-0.18345346,-0.045028941,0.026220906,-0.18242383,2.075214053,-0.489082989,-0.077735563,0.029602207,0.151881853,-0.275271481,0.012949954,0.141236859,0.268679098,0.388079503,0.628782415,8111.267357,4548.300325,2868.67096,3476.811358,3209.750883,5041.541979,2428.755232,2543.567701,1155.334492,2242.950115,1605.107223,2444.878141,2117.563114,1945.416671,1377.855241,26368.28645,18814.50497,6219.801572,3546.932365,8913.803524,0.182351317,0.057630485,1.639956947,0.499218614,19.6001572,0.80772347
29989.78557,23656.2451,2694.84795,23744.67479,0.245266829,0.315553527,0.618089147,0.380193236,0.656154029,2.322984605,-0.360993028,-0.221866981,-0.078834681,-0.085458545,1.549510864,-0.463654669,-0.19316608,-0.08913695,0.159420346,-0.29386818,2.166042382,-0.516082104,0.017722027,-0.047318523,0.064984829,-0.33381384,0.016575825,0.055398915,0.206733985,0.442091153,0.620811454,7160.602708,3703.6844,4630.564086,4295.728381,3511.208586,3760.809481,3045.3571,2014.449277,3925.415991,2145.247525,2880.126021,837.6766397,2001.34079,2056.451595,1333.475461,29007.49713,7502.6483,4326.72911,10489.68324,4780.888655,0.29199431,0.102634201,1.857271386,0.447854015,18.5914141,0.85788959
30005.98176,34836.6309,3272.305606,34805.91044,0.227746259,0.281816846,0.776948511,0.18524346,0.786937191,2.328536982,-0.36237458,-0.286322062,-0.110770848,-0.230338817,1.762705446,-0.495304397,-0.157340458,-0.041929434,0.133078247,-0.166597574,1.758308957,-0.369269513,0.073089462,0.089870743,0.063121323,-0.315143241,0.033959602,0.111992849,0.340110926,0.417755869,0.602380931,6405.444576,4760.177443,4980.630294,3289.490803,3178.533718,4114.12649,1710.976407,2084.77001,3134.468006,2972.180526,3660.47763,2378.321117,1198.272751,1807.732932,1374.573015,22452.24348,19718.3668,8666.733099,1897.213673,8299.81761,0.187767504,0.368140457,1.590923111,0.495168007,15.1076564,1.545831755
29949.79121,45443.63974,3114.906768,45433.83578,0.233830433,0.295209092,0.709007363,0.421066895,0.825144081,2.046879031,-0.4217619,-0.281887607,-0.061078504,-0.144626515,1.759846307,-0.459838227,-0.017745534,-0.04572281,0.031339364,-0.191112939,2.178116369,-0.343588192,-0.197229953,-0.0727018,0.108012936,-0.272312333,0.025038841,0.096211527,0.231786639,0.320616906,0.579896309,7312.145646,4884.939356,6447.927981,4855.806875,4611.762906,4192.454293,3055.167573,3418.988611,2762.159199,2475.203404,2442.025431,2024.882208,1432.951568,1535.429483,1139.327041,36154.87987,9310.37763,7435.404799,6043.761737,3479.559392,0.130163959,0.174248348,2.000531753,0.493684295,20.33310815,2.138044583
29944.43333,32339.98702,6426.557061,32574.09282,0.263484881,0.280310565,0.771562144,0.376031877,0.655837766,2.266942625,-0.511933747,-0.071900475,0.023357178,-0.092272062,1.644193607,-0.345326532,-0.154713356,-0.260227177,0.028307144,-0.190214858,2.161450129,-0.463319405,-0.148871164,0.068557356,0.042734424,-0.33719338,0.008293288,0.094119823,0.169033972,0.34455373,0.637718525,6763.992566,5799.795155,3822.373665,4593.288282,4728.00529,3474.400332,1891.073366,2569.621895,4651.431251,1971.136268,2905.2907959999998,2612.991421,1335.6968,1234.827797,1608.523588,28615.18165,15678.42935,7365.473783,9695.76232,4257.462339,0.355790655,0.214673225,1.597639772,0.477520267,16.94553118,1.824513602
30020.42518,33955.74449,2874.368439,33929.39586,0.110857674,0.308361584,0.64844121,0.215782009,0.881016418,2.438113153,-0.490022869,-0.283062786,0.021839891,0.006895772,1.768263755,-0.398754883,-0.212954967,-0.062837391,0.005493829,-0.162985969,2.345619715,-0.376329396,-0.022182023,0.216219388,0.184673787,-0.275510359,0.032624387,0.165766349,0.302898172,0.55586900400000006,0.575957912,4288.404188,5581.068135,4062.173679,3173.278897,4700.332476,3940.224694,2140.847162,1896.483776,2229.508285,1486.491513,1651.745591,2217.319451,1943.827876,1449.134374,1974.690674,36628.88675,5042.904481,6677.345526,5174.866784,10420.69407,0.29015927,0.089050562,1.909635418,0.440622239,12.1864322,1.550895093
29910.06009,30267.11414,3645.382039,30154.5399,0.251278458,0.483793533,0.711713154,0.176541763,0.797154068,2.412287475,-0.439613878,-0.285091285,-0.120464065,-0.101256019,1.607091418,-0.396725065,-0.188693203,0.084576036,-0.029198606,-0.171483656,2.213389321,-0.43739964,-0.333684761,0.04948744,0.047258293,-0.283155011,0.047072047,0.166368855,0.222180703,0.36915438,0.57245746,6776.055212,4077.407265,4785.201418,2081.534517,6095.815373,5381.892377,4193.518422,3052.347643,1359.870333,1615.689443,2629.307334,1593.578057,1833.416979,1892.814318,2764.120661,30699.15926,18063.05341,6831.096957,5117.963042,1113.067347,0.284650593,0.263766843,1.642118985,0.412276328,28.1146756,0.874758859
29947.68915,27092.83078,4529.63736,27112.94197,0.140494445,0.260608279,0.903595816,0.276194211,0.72025891,2.223424053,-0.500775263,-0.206020104,-0.092853669,-0.062811531,1.952278321,-0.40138183,-0.079961969,0.086362724,0.046585985,-0.20871696,2.247776977,-0.337026075,-0.123586857,-0.020586894,0.033052458,-0.340074694,0.003053877,0.194121238,0.214860941,0.474263946,0.639469603,6568.940798,5887.104455,5360.591792,2051.702635,4848.347932,3220.966779,2517.504779,2784.78477,4034.313039,1350.993766,2289.849993,3296.206874,1644.789181,1753.980953,1193.794458,38986.94297,18253.19653,4014.168353,4795.479011,2367.736359,0.364174869,0.270505352,1.354062741,0.506017338,23.79752707,1.341989788
30038.43072,29937.4013,3922.327839,29874.89564,0.326520843,0.128295371,0.788659337,0.090795305,0.735788995,2.478972605,-0.424263806,-0.345265523,-0.080875528,-0.171738824,1.771331456,-0.315551665,-0.070207828,0.02385082,0.116007409,-0.223289584,2.064403893,-0.362827469,-0.044548675,0.021469951,0.122560896,-0.406301616,0.010996435,0.077457316,0.163887387,0.429795786,0.590409715,7422.019399,4291.785793,3709.738315,3069.041777,3773.035963,3628.591741,1473.244461,2751.053802,3670.158367,1778.343041,2876.711514,1293.027598,2424.286665,1651.284947,1287.485375,36044.30846,17990.88711,7486.898747,2278.35296,7321.440574,0.256908437,0.30658855,1.807639466,0.493456727,16.00873585,1.617840045
29924.61336,28172.70351,2741.086054,28245.0793,0.346206721,0.221584754,0.723863552,0.21937233,0.715603163,2.235937946,-0.420402026,-0.266632292,-0.181722095,-0.048935504,1.839953749,-0.501676856,-0.066395135,-0.069382594,0.05809975,-0.207155655,2.070980458,-0.473723409,-0.163009728,-0.001561838,0.112474485,-0.212378413,0.017579308,0.049419356,0.273903445,0.417710143,0.641839966,6295.215543,5914.669698,4864.58494,3413.347692,3572.226536,3725.492462,1597.087647,3540.970162,3397.946313,2656.28388,2952.280384,1904.585998,1946.361393,2010.610093,1301.609802,42236.79722,10200.35122,13357.30477,9890.067627,17340.58307,0.375316867,0.146477897,1.777134522,0.449114483,22.30201808,1.366240045
29950.75267,32394.79611,2976.332851,32315.55138,0.183870348,0.393988743,0.689671691,0.317629088,0.585158328,2.013590885,-0.509031726,-0.1204165,-0.096900122,-0.121224603,1.620581385,-0.418858114,-0.217773921,-0.107162209,0.132214402,-0.153170654,2.15103094,-0.44229264,-0.082916658,-0.05543625,0.136332621,-0.364368536,0.025233042,0.11296952,0.185762024,0.326599554,0.60975074,4706.484861,4627.1347,2994.342703,4540.905174,2880.286993,3225.665059,2936.342961,2934.143849,2641.342381,2427.551688,1258.588558,1434.959674,2127.818855,1905.352287,1763.566581,31434.68932,8863.238225,4817.388622,7418.958594,8825.230007,0.153784523,0.1572325,1.764695147,0.409442622,21.57749478,1.997337058
30076.30263,33584.243,3703.345345,33658.1848,0.288034728,0.428169288,0.821687723,0.083004501,0.650621479,2.077455266,-0.487442694,-0.223266052,-0.046296037,-0.172681752,1.734432939,-0.428729949,-0.052634939,-0.058528891,0.084281079,-0.141777063,2.064936833,-0.51775669,-0.127831757,0.065878036,0.1094447,-0.326400095,0.062536478,0.164760903,0.215906246,0.399000746,0.667736345,4019.727975,4322.232273,3379.600202,5006.319472,2725.419684,4922.536808,2200.005582,3509.456423,2008.527032,2333.102278,2355.547005,2651.405184,1743.732115,2119.784463,1064.128339,45978.68392,6371.995598,7934.335729,8691.657571,4654.069652,0.084330365,0.395601038,1.456423756,0.394894939,17.01086182,1.076933127
29991.08007,27823.55599,2823.224217,27857.2316,0.150490814,0.33602764,0.638142237,0.52890284,0.876548739,2.433461033,-0.340490755,-0.199869768,-0.005376685,-0.037987015,1.940205151,-0.559829584,-0.085723097,-0.177803854,-0.013706511,-0.50263889,1.999370984,-0.292064067,0.001697042,-0.111149839,0.063729987,-0.2942144,0.031137666,0.170244093,0.182473091,0.392904542,0.46101037499999997,5251.018823,4985.239253,4647.747881,2487.244588,3655.0313,3610.355145,3128.019246,2688.472967,1222.033214,3574.537339,2082.899522,910.1047013,2337.662156,1477.542689,1669.505862,26995.25473,22941.02847,11525.9496,2035.506069,7443.270645,0.275576812,0.243793158,1.794936221,0.476413997,16.82089029,1.759786176
29990.19118,37210.48001,4069.937702,37150.87141,0.271428248,0.136943072,0.88769057,0.08755737,0.673383874,2.23377019,-0.475280292,-0.096219415,-0.041644216,-0.088685502,1.91266083,-0.473720703,-0.141921033,-0.05204232,0.06937239,-0.171348543,2.438233394,-0.374478613,-0.132454097,0.004848071,0.012307468,-0.147804433,0.022678732,0.183814739,0.228710567,0.347660444,0.594821199,6724.988967,3727.535646,4354.759776,3974.488705,5710.414112,3604.954171,2373.566622,2608.84948,1915.04073,3546.306487,3482.992795,2573.535313,2368.257458,1856.910341,1350.715879,29251.03151,9420.881987,14869.68893,8289.600922,15781.72563,0.252671312,0.198357771,1.638569398,0.424555314,15.50392486,1.725700574
30001.60582,20705.65865,2704.629931,20569.0177,0.149551169,0.176592123,0.736619649,0.22552527,0.820431373,2.107476765,-0.357105283,-0.217884897,-0.07898032,-0.151775262,1.620104024,-0.461075931,-0.2659804,-0.056560891,0.063918784,-0.092350489,2.134822074,-0.505196947,-0.006592428,-0.053248516,0.205612692,-0.28805159,0.047020757,0.18228185,0.242808575,0.465942319,0.570464037,4400.715413,4545.003483,4002.348228,3610.637727,2701.905607,4390.70782,1753.931453,2425.249812,3780.652426,3842.124884,2387.738305,2256.52586,2708.892185,1392.438928,2257.217768,35012.18445,12760.07673,7496.302701,6984.909369,10551.51977,0.224074757,0.114344956,1.792512756,0.479962386,19.45757219,1.392685741
30087.2193,25962.475,3333.38995,25871.96717,0.330305341,0.239001761,0.757164846,0.125544831,0.461470484,2.429608486,-0.481158348,-0.235852357,-0.043114021,-0.08961952,1.873076415,-0.493148674,-0.13346161,-0.124642911,-0.01193253,-0.067996546,2.196920438,-0.395447074,-0.080832182,0.055765117,0.12489911,-0.436683827,0.034556342,0.119952407,0.400662742,0.42280902,0.549042068,6329.308631,5974.802048,5081.140498,3124.764785,3798.526847,2514.792751,1913.087179,2319.282828,1545.617536,3201.937289,1857.721821,2185.318836,2260.204332,1353.842203,2518.98571,30602.60566,15780.67572,6915.375228,6343.357859,11875.38648,0.362656586,0.172525466,0.997510396,0.438660734,15.21311819,1.674052793
29897.14248,25958.85751,4806.960431,26065.42656,0.31214964,0.452225288,0.751293724,0.414099439,0.665788422,2.171532807,-0.395876048,-0.279282298,-0.067488764,0.037507483,1.811652859,-0.358172981,-0.100921869,-0.078689089,-0.014662668,-0.253421831,2.305939884,-0.412954767,-0.178334039,-0.065797009,0.124989134,-0.202534316,0.014478805,0.111370602,0.204662646,0.479224188,0.526864355,3491.049755,4376.357747,5708.752455,3795.256927,4686.646431,5092.35266,3137.440469,2747.973104,2619.832169,2670.690191,1781.029569,1757.761445,1788.159816,1124.492787,1820.698247,26048.39037,7433.423323,10130.78816,5980.15663,9800.313801,0.343614093,0.181793901,1.320539799,0.458833837,15.10798004,1.634169253
30106.57964,36703.6273,2019.341532,36689.43955,0.21326444,0.355656965,0.745875305,0.405506828,0.826760758,1.962880057,-0.511648159,-0.068330926,-0.124392279,-0.163141727,1.928011176,-0.402386901,-0.305559151,-0.151150056,0.015551776,-0.125883813,2.212057053,-0.340827557,0.001812708,-0.036726877,0.080173162,-0.231242448,0.052205717,0.173536095,0.178975693,0.418186365,0.637234216,5701.520847,3679.963334,4537.8548,4372.085884,3174.053726,3717.016223,2179.971795,4417.636036,1473.583707,3304.288276,2657.952043,2574.153208,2428.649971,1160.823685,1633.382687,26362.24617,16512.58456,5486.504875,15544.91156,3563.477019,0.107803342,0.07145194,1.820822604,0.459043663,17.87046501,1.927804598
29957.81053,24856.937140000002,2164.691864,24963.59282,0.19634726,0.355859969,0.858624234,0.212986599,0.804975586,2.391119247,-0.539873577,-0.2501435,-0.031399297,0.080640788,1.561208058,-0.542905907,-0.23248689,-0.061182024,0.046850084,-0.123173793,2.047101039,-0.388184972,-0.102257313,-0.148941603,0.060336242,-0.267373671,0.017119181,0.185217855,0.238222006,0.428691803,0.567071099,4374.102546,4125.296841,4037.202924,3749.719036,3992.117299,3399.573046,2436.971152,2283.00813,2688.638726,2866.602605,2619.863612,2775.816166,1824.08267,1725.514412,1780.983495,26870.7009,18961.60097,5942.610716,11720.21608,10196.25313,0.132546178,0.121877667,1.924681998,0.504429063,13.72271298,0.934700058
29885.56257,31558.67182,2878.977837,31383.36811,0.215685472,0.349451832,0.882875392,0.214360842,0.652424734,2.351087057,-0.48250464,-0.230603798,-0.078275861,-0.185636302,1.716039622,-0.396206145,-0.122992533,-0.041122146,0.044114493,-0.077575823,2.099230251,-0.403548473,-0.021596136,-0.082797381,0.04879656,-0.299381502,0.05252949,0.106316816,0.374174721,0.402841503,0.58131708,6082.172761,4039.625765,2348.141484,5053.489596,4194.171036,4307.250053,1751.122043,2659.219892,1549.556708,1946.9395,2050.852431,2148.605089,1408.343582,2010.243278,825.4875125,25560.77541,6664.613071,6695.949169,4863.218498,11648.05485,0.078136514,0.154085048,1.618425819,0.48488006299999997,18.60869077,0.873422985
30006.34647,36162.71498,4121.972204,35924.43775,0.25747853,0.22348296,0.740258061,0.094350066,0.723550564,2.24998549,-0.520029015,-0.269745778,-0.039522543,0.093803198,1.735638834,-0.366163558,-0.248621838,-0.02382729,0.032869428,-0.213978544,1.851662094,-0.345578951,0.001738311,0.051616174,0.076293339,-0.282791676,0.086613947,0.076731624,0.254546415,0.427179993,0.553128696,5385.742248,5282.734894,3857.976663,3364.044578,3989.570556,3779.282894,3967.265153,3793.463233,3670.033408,1747.886641,2851.964785,1568.099894,1765.411511,1535.971856,1033.374639,28954.98661,26176.78371,6669.596982,5081.491863,7378.514599,0.15030851,0.192264001,1.600411316,0.477179966,8.099009197,1.358299036
30039.53835,26677.10546,2797.595845,26658.36954,0.184221725,0.246342486,0.581958245,0.131928952,0.689707045,2.3223957140000002,-0.454963295,-0.245804215,-0.115043446,-0.150121559,1.757189294,-0.417895046,-0.101467968,-0.138722568,0.111164367,-0.099807561,2.07513816,-0.4444448,-0.126080976,-0.046474813,0.128208359,-0.273211177,0.020938528,0.140642317,0.286742299,0.428509692,0.570710919,6737.606274,3974.345904,4307.39242,3608.300994,3622.663895,5650.086859,3874.770468,3015.109411,2766.952461,1803.855899,3179.488464,2197.635091,1693.670098,1861.194247,1734.049951,29617.97552,5915.832161,10650.38037,5950.674259,2175.562368,0.33470486,0.154264473,1.559396448,0.461428411,20.60580676,0.826306469
30040.55603,20386.65017,4589.833358,20057.51369,0.263722468,0.19841372,0.727450625,0.360124211,0.774073035,2.351869331,-0.434365885,-0.242733158,-0.040655939,-0.111127604,2.062245007,-0.370776874,-0.323482114,-0.110297325,0.028223487,-0.047616637,2.035606742,-0.323762759,-0.101004302,0.132012778,-0.019993846,-0.262340991,0.065491881,0.089294912,0.175895815,0.311178395,0.568283049,8272.643845,3575.746661,2591.970886,6337.924043,3154.53825,4291.762473,2550.994295,2415.332639,3113.622741,3272.359505,1933.186879,2614.996127,1622.742545,1374.728802,1407.449322,23037.02406,13111.03682,5152.50162,4295.441981,8605.107017,0.140520458,0.079782753,1.362689104,0.451397219,16.77934446,1.328714716
29898.48984,28054.20628,3036.072182,28158.17737,0.275601577,0.436574981,0.656225597,0.268885953,0.744432615,2.475207373,-0.565324572,-0.324723978,-0.052936371,0.015290508,1.774796396,-0.494627437,-0.088591558,0.016430679,0.042742302,-0.054255864,2.17223968,-0.370042632,-0.230783145,-0.088229263,-0.005389632,-0.125913223,0.046569121,0.100106795,0.318084974,0.377136063,0.574518836,4644.151365,5820.877062,3794.580939,3679.910593,2992.080781,5124.216394,1837.525883,1982.624662,2300.707953,3384.457762,2820.512981,1835.339885,1698.305396,2002.205914,628.628861,34181.87905,16192.02329,2282.375372,9370.039289,3624.808739,0.188049308,0.16503427,1.811160378,0.443393725,17.49184333,0.859547908
29998.09336,20677.66079,4471.955858,20805.38583,0.186172486,0.373242016,0.815656726,0.07459345,0.627605151,2.215818641,-0.517513282,-0.183626175,-0.118424643,-0.11133901,1.760391549,-0.380292932,-0.180321157,0.151087573,0.030896462,-0.155552811,2.033951352,-0.337447601,-0.137675432,-0.072060316,0.116266246,-0.306460128,0.019013572,0.112451322,0.314654509,0.480392505,0.642181105,7942.112608,5279.327098,3354.490358,4476.257251,3765.510638,3643.965438,2531.278655,2022.775955,2962.829641,2869.730149,1562.283765,2127.111768,2024.312051,1669.325819,1225.615816,31811.53214,11126.61063,10629.56012,8565.927683,7199.457075,0.139867328,0.301309826,1.952074065,0.466098246,9.210563709,1.41363399
29952.80542,33621.77317,3435.614784,33546.60921,0.196863692,0.362024625,0.741991555,0.157205494,0.627900822,2.194943699,-0.524959419,-0.197365365,-0.041485468,-0.167233408,1.541188943,-0.455251863,-0.097055484,0.005124138,0.033403262,-0.258743134,2.105140261,-0.631352784,-0.058761711,0.042941961,0.047819206,-0.277940784,0.013140739,0.112813645,0.181422815,0.496180832,0.580300506,6905.638792,5209.400151,2961.692966,3670.683822,3418.274539,3993.33795,2613.923296,1731.798009,2887.255675,2253.703758,1845.506395,3525.453402,822.9588249,1897.737595,994.204962,32174.02603,13772.60986,6894.502537,12785.17319,5043.513695,0.243905261,0.213574709,1.905129525,0.429799273,21.2523582,1.475910546
29960.72771,35491.26631,4467.803821,35883.13242,0.319392032,0.171939977,0.727953414,0.094817121,0.862524292,2.291251495,-0.498486363,-0.18063031,-0.022176237,-0.137702412,1.819974896,-0.264644215,-0.108922981,0.140739589,0.033642532,-0.207563016,2.474462295,-0.395616404,-9.43699e-4,-0.03387977,0.103059161,-0.270012508,0.02797302,0.183283421,0.252432406,0.384823525,0.485968929,5491.193917,4582.308792,3441.896483,5440.364676,3171.827893,5004.681442,4059.585279,3422.344441,1354.280895,2867.658574,2685.154741,1363.218317,2187.542167,2229.168624,3002.864873,38691.73125,13502.14714,9815.663086,17729.60555,16190.51768,0.20156996,0.211106498,1.855457623,0.461389583,24.48511678,1.200243124
30054.80029,21756.48473,3100.343836,21747.68285,0.115832241,0.176336409,0.643779472,0.349987424,0.825910907,2.111790835,-0.518941499,-0.158737397,-0.022316012,-0.085523223,2.001292588,-0.410019694,-0.113308048,-0.130644593,0.037400203,-0.087609307,1.914958581,-0.425830198,-0.271117686,-0.0018156,0.060386949,-0.26296967,0.015124253,0.221365589,0.238084314,0.446522976,0.5834609,7570.937659,4986.702973,6075.611863,4248.581143,3675.513597,4980.701998,3603.110374,2897.800803,2199.229067,3779.923716,2513.498917,1976.927943,1694.349886,2484.613795,802.1382553,26380.27914,13540.01432,4768.438771,3884.226073,8586.482353,0.069677412,0.129900711,1.939838026,0.463205176,13.26971217,1.259216733
30093.07714,25159.3978,2888.494351,25049.80849,0.18038195,0.191709512,0.767708169,0.108826467,0.840592953,2.018962445,-0.496231556,-0.237884791,-0.073137774,-0.040456681,1.621256162,-0.538239661,-0.1760082,-0.013928591,0.094052178,-0.111761907,2.213781581,-0.491564108,-0.269969462,0.052798132,0.159525551,-0.303262266,0.046956877,0.132254627,0.34380984,0.338243536,0.636419609,6814.554352,5247.949195,3333.076264,3777.780999,4678.548182,3618.889186,3607.846283,1703.012836,1968.579138,2428.504167,2407.655056,2153.539638,1810.841053,1534.927615,1723.8482980000001,25425.60753,18739.58051,2483.571232,2328.156072,7084.17912,0.158407,0.213993183,1.802222317,0.437713631,11.30431808,0.938257415
29999.46814,30288.76222,3593.976742,30364.1704,0.279515183,0.282498147,0.684705646,0.040904587,0.755009098,2.222247332,-0.499635158,-0.33746596,-0.075554455,-0.01937371,1.718392914,-0.245730797,-0.227176187,2.41357e-4,0.030093258,-0.065377593,2.063304575,-0.32660397,-0.163704832,-0.141485028,0.143355635,-0.336950544,0.027105229,0.280272949,0.270706013,0.391960584,0.467633961,7056.130356,4609.020777,3146.855042,3573.638795,3424.282159,3123.226966,2697.35053,1538.500053,3006.929299,1148.301649,3317.585137,1949.798503,2240.30846,1853.272284,2099.310608,40018.50603,13975.62944,7772.895109,12681.05336,10678.0213,0.434067955,0.320458133,1.674717794,0.46320285,15.00894187,1.788281481
29982.23408,32785.46915,4013.573957,32831.09206,0.290683561,0.186311978,0.739205897,0.04581007,0.866659033,2.015174391,-0.391896631,-0.214866304,-0.072880143,-0.01807851,1.735807936,-0.480427464,-0.193134408,0.037445115,0.023620893,-0.151782314,2.227057701,-0.365416465,-0.075699505,-0.059215957,0.076597658,-0.323020114,0.030260505,0.140272167,0.220368746,0.370199107,0.532808402,5163.298922,3621.001019,4864.708542,3005.766657,3350.556574,4671.64077,2211.376493,2076.8615,1430.990044,3087.4541,2335.501807,1520.990302,1164.451937,1580.715201,2199.207027,23287.01127,10580.03875,8222.049851,3934.00072,6956.352002,0.304578142,0.165519701,1.544777002,0.437017027,13.50895561,1.148973123
29953.15606,25679.11781,2135.171747,25488.66433,0.271727266,0.219156812,0.926114599,0.165221265,0.731974591,2.301773959,-0.530528064,-0.291865436,-0.010203387,-0.096147646,1.786870778,-0.484049529,-0.259011212,-0.021914313,0.020215029,-0.155225127,2.145622733,-0.344342885,0.030975251,-0.162688207,0.043839875,-0.285149122,0.013317181,0.072543625,0.257911004,0.438378191,0.557459175,9073.51349,4558.199688,4293.237604,4564.578703,3139.356853,3509.561064,2968.015389,3737.479484,1368.910926,987.1964541,2451.613686,1484.710219,1617.298257,1357.999874,843.7531478,30842.48206,9698.707745,4704.467919,5355.698478,3454.151738,0.292351472,0.083672533,1.321998577,0.501107273,15.27452641,1.260819426
29969.31951,26693.93872,4738.909623,26660.96098,0.160320417,0.510871208,0.871387414,0.22017932,0.777286985,2.456579391,-0.392475214,-0.298445725,-0.086063777,-0.075031574,2.137431187,-0.413073605,-0.171870182,0.021190873,0.031346048,-0.114895263,2.055291305,-0.498521089,-0.371767029,-0.047786527,0.021135101,-0.386974883,0.002114155,0.115794409,0.232482179,0.394753121,0.594722666,7344.557827,4540.084335,3834.127673,3513.001079,2339.27331,4059.898188,1659.343512,2234.890295,1873.928908,1938.365524,1904.661071,2817.188116,1037.387514,1560.005647,1092.4164,36067.37079,11183.34941,10356.86552,12277.93192,9945.502732,0.2073608,0.246077447,1.666868116,0.42932148,17.80284858,1.565656586
29953.39408,33873.13319,1141.102409,33853.81191,0.30753590200000003,0.183776126,0.841803141,0.196618248,0.795673364,2.275834306,-0.5467114,-0.285086584,-0.013088018,-0.019826358,1.815462075,-0.459541712,-0.083803248,0.082576969,-0.021051386,-0.222902863,2.041195498,-0.549386587,-0.158450284,-0.018612784,0.118385012,-0.356970557,0.069137443,0.059884292,0.291682625,0.357483951,0.569630751,9474.029995,6069.705667,4473.483437,4114.826071,4380.250531,4583.323186,4143.860069,2043.857053,2920.448316,1312.469124,2677.91464,2277.622242,1410.166279,1515.650687,1866.386064,24398.76354,12819.38662,5689.614083,11863.71163,4737.532796,0.385556953,0.151538082,1.906659279,0.456746592,21.68442124,1.517946461
29926.31559,35617.22953,4190.475658,35573.24852,0.234439417,0.286055743,0.732459522,0.137728923,0.744635039,2.241819116,-0.452609375,-0.17844321,-0.071285482,0.104870044,2.079449704,-0.41317522,-0.110623217,-0.0314506,-0.001874408,-0.235981753,1.848360731,-0.510524684,-0.200745087,-0.009349731,0.110544409,-0.394702908,0.005800139,0.146361629,0.178007728,0.438106673,0.665181906,5232.593072,5632.087743,3661.9873470000002,3638.204151,4212.54866,3385.526749,3091.650233,1578.314886,1879.401414,2269.527803,2684.589977,2354.921167,2553.389178,2238.120887,1782.973056,45948.25094,15590.99125,7077.03276,9595.645461,8904.127178,0.415259892,0.304743787,1.695376955,0.455410546,25.1346895,2.003752937
30014.05435,26348.38552,3985.088411,26120.01952,0.274755084,0.408759764,0.742213126,0.200906992,0.812272786,2.078744016,-0.451038415,-0.236513549,-0.096003434,-0.03519882,1.617247087,-0.394955091,-0.118335239,-0.061594656,0.071275949,-0.18271631,2.132049402,-0.255847013,-0.139795457,-0.042060686,0.078029249,-0.322169544,0.043859821,0.220051996,0.196616247,0.373717039,0.565160897,7830.589154,5313.619988,4447.262838,3818.19667,5074.815175,3756.009555,3245.2427,3429.259793,2577.287018,2115.654851,2196.658612,2313.462926,2276.30006,1895.474609,1170.038417,27216.37844,23444.6697,7237.422255,14057.09377,12631.66335,0.071850207,0.175087961,2.05144447,0.487125663,18.75996074,1.852567199
